date,stage_01080,stage_01120,stage_01145,stage_01160,stage_01220,stage_01280,stage_01300,stage_01390,stage_01400,stage_01440,stage_01480,stage_01515,stage_01545,stage_01670
2025-12-24,,,,,,,,,,,,,,
2025-12-25,,,,,,,,,,,,,,
2025-12-26,,,,,,,,,,,,,,
2025-12-27,,,,,,,,,,,,,,
2025-12-28,,,,,,,,,,,,,,
2025-12-29,,,,,,,,,,,,,,
2025-12-30,,,,,,,,,,,,,,
2025-12-31,,,,,,,,,,,,,,
2026-01-01,,,,,,,,,,,,,,
2026-01-02,,,,,,,,,,,,,,
2026-01-03,,,,,,,,,,,,,,
2026-01-04,,,,,,,,,,,,,,
2026-01-05,,,,,,,,,,,,,,
2026-01-06,,,,,,,,,,,,,,
2026-01-07,,,,,,,,,,,,,,
2026-01-08,,,,,,,,,,,,,,
2026-01-09,,,,,,,,,,,,,,
2026-01-10,,,,,,,,,,,,,,
2026-01-11,,,,,,,,,,,,,,
2026-01-12,,,,,,,,,,,,,,
2026-01-13,,,,,,,,,,,,,,
2026-01-14,,,,,,,,,,,,,,
2026-01-15,,,,,,,,,,,,,,
2026-01-16,,,,,,,,,,,,,,
2026-01-17,,,,,,,,,,,,,,
2026-01-18,19.27708333333333,16.851666666666667,9.427083333333334,6.239583333333333,2.1191666666666666,1.8549999999999998,0.88375,0.64125,0.23375,0.08249999999999996,1.55375,0.16083333333333333,0.13233333333333336,-0.6016666666666667
2026-01-19,19.469166666666666,16.992916666666666,9.615416666666667,6.285416666666666,1.9945833333333332,1.66,0.6491666666666667,0.3283333333333333,-0.09750000000000002,-0.25833333333333336,1.2979166666666666,-0.2325,-0.16641666666666666,-0.9854166666666666
2026-01-20,19.707916666666666,17.200833333333332,9.674583333333333,6.271666666666667,1.9133333333333333,1.5641666666666667,0.5687499999999999,0.2608333333333333,-0.14166666666666666,-0.3566666666666667,1.1679166666666667,-0.28375,-0.25975,-1.085
2026-01-21,20.204166666666666,17.671666666666667,9.918333333333333,6.501666666666666,2.163333333333333,1.8591666666666666,0.9041666666666668,0.6587500000000001,0.24,0.07041666666666668,1.57375,0.07041666666666667,-0.034749999999999975,-0.6129166666666667
2026-01-22,20.817083333333333,18.291666666666668,10.344583333333334,6.8691666666666675,2.3499999999999996,1.9574999999999998,0.9433333333333334,0.6470833333333333,0.24291666666666667,0.07583333333333331,1.5250000000000001,0.009583333333333334,-0.0635,-0.6895833333333333
2026-01-23,21.550416666666667,19.047083333333333,10.955416666666666,7.322500000000001,2.703333333333333,2.2491666666666665,1.2245833333333334,0.8975,0.4895833333333333,0.275,1.6908333333333334,0.22666666666666668,0.13691666666666663,-0.5783333333333333
2026-01-24,21.800416666666667,19.36375,11.477083333333333,7.864999999999999,3.100416666666667,2.5566666666666666,1.51125,1.1591666666666667,0.7008333333333334,0.5033333333333334,1.9179166666666667,0.47583333333333333,0.37358333333333327,-0.2991666666666667
2026-01-25,22.097916666666666,19.651666666666667,11.732916666666666,8.206249999999999,3.3445833333333335,2.622916666666667,1.5170833333333333,1.1125,0.6799999999999999,0.46958333333333324,1.9995833333333333,0.52625,0.4219166666666667,-0.32999999999999996
2026-01-26,22.95875,20.47083333333333,12.130833333333333,8.280833333333334,3.08375,2.297083333333333,1.1545833333333335,0.73375,0.27666666666666667,0.08291666666666664,1.5845833333333332,0.14041666666666666,0.06066666666666665,-0.75125
2026-01-27,23.482916666666668,20.98875,12.635833333333332,8.4425,2.9787500000000007,2.110833333333334,0.9000000000000001,0.3766666666666667,-0.09791666666666667,-0.3041666666666667,1.2791666666666668,-0.22499999999999998,-0.19183333333333333,-0.9670833333333333
2026-01-28,23.70583333333333,21.284166666666664,12.922916666666666,8.667916666666667,3.0908333333333333,2.1608333333333327,0.9208333333333334,0.3620833333333333,-0.12958333333333333,-0.3754166666666667,1.18875,-0.31916666666666665,-0.2535,-1.1370833333333332
2026-01-29,23.16,20.812916666666666,12.729583333333332,8.576666666666666,3.08875,2.234583333333333,1.0083333333333335,0.47875,0.03041666666666666,-0.17125,1.32625,-0.19541666666666666,-0.0001666666666666483,-0.9495833333333333
2026-01-30,22.479999999999997,20.174166666666668,12.265,8.43625,3.1620833333333334,2.3633333333333333,1.1675,0.6725,0.22833333333333333,0.009583333333333333,1.4716666666666667,0.009583333333333324,0.039000000000000035,-0.7816666666666667
2026-01-31,21.615416666666665,19.354166666666668,11.600416666666668,7.9725,2.8633333333333333,2.0612500000000002,0.8475000000000001,0.3933333333333333,-0.07000000000000002,-0.29583333333333334,1.23625,-0.21875,-0.16141666666666665,-1.0666666666666667
2026-02-01,20.84875,18.517083333333332,10.93125,7.203749999999999,-414.46545833333334,1.5799999999999998,0.44333333333333336,0.01625,-0.4054166666666667,-0.6575,0.94875,-0.5454166666666667,-0.3576666666666667,-1.30625
2026-02-02,20.659583333333334,18.25125,10.491666666666667,6.851666666666667,2.1910833333333333,1.445833333333333,0.3629166666666668,-0.03749999999999999,-0.4370833333333334,-0.7020833333333334,0.8470833333333334,-0.6425,-0.46266666666666667,-1.4479166666666667
2026-02-03,21.142916666666665,18.65625,10.59375,6.8999999999999995,2.2389583333333336,1.6695833333333334,0.6379166666666667,0.30375,-0.085,-0.2854166666666667,1.23,-0.29541666666666666,-0.34558333333333335,-1.0683333333333334
2026-02-04,22.10583333333333,19.6225,11.332083333333335,7.600416666666667,2.6712499999999997,2.1033333333333335,1.01375,0.6741666666666667,0.27625,0.09083333333333327,1.5041666666666667,0.009583333333333333,-0.101,-0.7458333333333333
2026-02-05,22.94625,20.45375,12.09125,8.095833333333333,2.8620833333333335,2.1170833333333334,0.9541666666666666,0.5225,0.07249999999999998,-0.17750000000000002,1.28,-0.1775,-0.21391666666666667,-0.9383333333333332
2026-02-06,23.62625,21.16541666666667,12.685416666666667,8.53125,3.0708333333333337,2.2470833333333333,1.1183333333333332,0.6329166666666667,0.21791666666666665,-0.06416666666666665,1.5154166666666666,-0.043750000000000004,-0.14225,-0.7641666666666667
2026-02-07,23.98208333333333,21.54125,13.107083333333334,8.906666666666666,3.3066666666666675,2.3554166666666667,1.1054166666666667,0.5570833333333333,0.11333333333333334,-0.2025,1.2725,-0.22458333333333333,-0.29933333333333334,-1.06125
2026-02-08,24.006249999999998,21.616666666666664,13.314166666666667,9.139583333333333,3.550833333333334,2.6245833333333337,1.3870833333333334,0.8570833333333333,0.4225,0.10166666666666668,1.6541666666666668,0.11916666666666668,0.04191666666666666,-0.6799999999999999
2026-02-09,23.690416666666664,21.336249999999996,13.218333333333334,9.153333333333334,3.6083333333333334,2.6691666666666665,1.40625,0.84875,0.41,0.13708333333333333,1.61125,0.08416666666666667,0.0040000000000000036,-0.6445833333333333
2026-02-10,23.14,20.80333333333333,12.899166666666666,8.977916666666667,3.5900000000000007,2.76,1.5325000000000002,0.98875,0.5791666666666666,0.31958333333333333,1.745,0.26416666666666666,0.17816666666666664,-0.48
2026-02-11,22.364583333333332,20.03333333333333,12.338333333333333,8.62625,3.4450000000000003,2.71375,1.5329166666666665,1.0562500000000001,0.6170833333333334,0.4116666666666666,1.7979166666666666,0.3279166666666667,0.26275000000000004,-0.41875000000000007
2026-02-12,21.896666666666665,19.579166666666666,11.977916666666667,8.367916666666668,3.2891666666666675,2.6554166666666665,1.5070833333333336,1.0887499999999999,0.6637500000000001,0.4341666666666667,1.9224999999999999,0.41041666666666665,0.3198333333333333,-0.31666666666666676
2026-02-13,21.026249999999997,18.741249999999997,11.41375,7.9775,3.1554166666666665,2.599166666666667,1.4779166666666668,1.0658333333333332,0.6204166666666666,0.4175,1.89375,0.415,0.3131666666666667,-0.34624999999999995
2026-02-14,20.15625,17.862083333333334,10.678333333333333,7.4725,2.9195833333333336,2.4854166666666666,1.47125,1.14125,0.7033333333333334,0.5075,1.9458333333333333,0.5187499999999999,0.4277500000000001,-0.2220833333333332
2026-02-15,19.57,17.280833333333334,10.27125,7.3254166666666665,2.947916666666667,2.5549999999999997,1.5825,1.2554166666666666,0.7950000000000002,0.65125,2.1575,0.6687500000000001,0.559,-0.07624999999999993
2026-02-16,19.117916666666666,16.79875,9.853333333333333,6.860833333333333,2.5808333333333335,2.265416666666667,1.2829166666666665,1.0283333333333333,0.6125,0.4175,1.9254166666666666,0.42124999999999996,0.3456666666666667,-0.36750000000000005
2026-02-17,19.06,16.7,9.7,6.58,2.6500000000000004,2.6900000000000004,1.87,1.79,1.4,1.15,2.69,1.12,0.954,0.19999999999999996
2026-02-18,,,,,,,,,,,,,,
2026-02-19,,,,,,,,,,,,,,
2026-02-20,,,,,,,,,,,,,,
2026-02-21,,,,,,,,,,,,,,
2026-02-22,,,,,,,,,,,,,,
2026-02-23,,,,,,,,,,,,,,
2026-02-24,,,,,,,,,,,,,,
2026-02-25,,,,,,,,,,,,,,
2026-02-26,,,,,,,,,,,,,,
2026-02-27,,,,,,,,,,,,,,
2026-02-28,,,,,,,,,,,,,,
2026-03-01,,,,,,,,,,,,,,
2026-03-02,,,,,,,,,,,,,,
2026-03-03,,,,,,,,,,,,,,
2026-03-04,,,,,,,,,,,,,,
2026-03-05,,,,,,,,,,,,,,
2026-03-06,,,,,,,,,,,,,,
2026-03-07,,,,,,,,,,,,,,
2026-03-08,,,,,,,,,,,,,,
2026-03-09,,,,,,,,,,,,,,
2026-03-10,,,,,,,,,,,,,,
2026-03-11,,,,,,,,,,,,,,
2026-03-12,,,,,,,,,,,,,,
2026-03-13,,,,,,,,,,,,,,
2026-03-14,,,,,,,,,,,,,,
2026-03-15,,,,,,,,,,,,,,
2026-03-16,,,,,,,,,,,,,,
2026-03-17,,,,,,,,,,,,,,
2026-03-18,,,,,,,,,,,,,,
2026-03-19,,,,,,,,,,,,,,
2026-03-20,,,,,,,,,,,,,,
2026-03-21,,,,,,,,,,,,,,
2026-03-22,,,,,,,,,,,,,,
2026-03-23,,,,,,,,,,,,,,
2026-03-24,,,,,,,,,,,,,,
2026-03-25,,,,,,,,,,,,,,
2026-03-26,,,,,,,,,,,,,,
2026-03-27,,,,,,,,,,,,,,
2026-03-28,,,,,,,,,,,,,,
2026-03-29,,,,,,,,,,,,,,
2026-03-30,,,,,,,,,,,,,,
2026-03-31,,,,,,,,,,,,,,
2026-04-01,,,,,,,,,,,,,,
2026-04-02,,,,,,,,,,,,,,
2026-04-03,,,,,,,,,,,,,,
2026-04-04,,,,,,,,,,,,,,
2026-04-05,,,,,,,,,,,,,,
2026-04-06,,,,,,,,,,,,,,
2026-04-07,,,,,,,,,,,,,,
2026-04-08,,,,,,,,,,,,,,
2026-04-09,,,,,,,,,,,,,,
2026-04-10,,,,,,,,,,,,,,
2026-04-11,,,,,,,,,,,,,,
2026-04-12,,,,,,,,,,,,,,
2026-04-13,,,,,,,,,,,,,,
2026-04-14,,,,,,,,,,,,,,
2026-04-15,,,,,,,,,,,,,,
2026-04-16,,,,,,,,,,,,,,
2026-04-17,,,,,,,,,,,,,,
2026-04-18,37.275000000000006,34.61875,25.179166666666664,19.678333333333335,10.680416666666666,7.013333333333334,4.961666666666667,-9999.0,2.2183333333333337,1.4375,2.6879166666666663,1.1429166666666666,1.00775,0.17708333333333348
2026-04-19,36.989583333333336,34.346666666666664,24.974999999999998,19.49416666666667,10.63,7.035000000000001,5.062083333333334,-9999.0,2.50375,1.7145833333333331,2.9325,1.3408333333333333,1.0719166666666666,0.028750000000000053
2026-04-20,36.655,34.052083333333336,24.68958333333333,19.306250000000002,10.637500000000001,7.175,5.223333333333334,-9999.0,2.666666666666667,1.8545833333333333,3.0575,1.4308333333333332,1.19025,0.3108333333333333
2026-04-21,36.29041666666667,33.68375,24.340833333333332,18.97375,10.284583333333332,6.7595833333333335,4.775416666666667,-9999.0,2.154166666666667,1.40375,2.644166666666667,1.1083333333333334,0.9294166666666666,0.1937500000000001
2026-04-22,35.987,33.3265,23.9015,18.509,9.88809523809524,6.414,4.4805,-9999.0,2.0209523809523815,1.3557142857142854,2.6705,1.1357142857142857,0.97,0.28476190476190477
2026-04-23,,,,,,,,,,,,,,
